age,annual_income,employment_length_years,existing_debt,debt_to_income_ratio,num_credit_lines,num_late_payments_2yrs,credit_utilization,savings_balance,checking_balance,loan_amount,loan_term_months,credit_history_years,has_bankruptcy,home_ownership,purpose,creditworthy
25,67549.28,7.5,23450.01,0.347,3,1,0.217,10141.14,7783.14,7626.48,60,3,0,rent,home_improvement,0
67,32840.87,5.7,12298.08,0.374,7,2,0.23,548.45,3522.83,5595.05,48,49,0,own,debt_consolidation,1
31,24149.84,8.1,12527.95,0.519,6,0,0.049,2146.77,54.96,3221.35,12,7,0,rent,medical,1
53,102193.13,4.6,27667.25,0.271,6,0,0.536,5932.95,13781.01,11398.32,60,32,0,own,car,1
57,59067.76,17.1,28785.99,0.487,3,0,0.556,1802.89,5808.94,4840.03,60,37,0,rent,home_improvement,1
36,31872.42,5.7,8136.71,0.255,6,1,0.639,5432.59,4007.06,11292.44,60,15,0,rent,debt_consolidation,0
25,58567.22,9.8,15996.78,0.273,0,1,0.431,11178.85,1344.94,16925.2,48,3,0,rent,business,1
34,37637.39,3.7,13378.77,0.355,10,1,0.263,706.89,4200.7,9366.28,60,16,0,own,medical,1
60,41852.57,11.7,5626.15,0.134,6,0,0.449,3799.72,4252.2,4240.29,48,35,0,own,business,1
65,82371.17,10.7,11136.48,0.135,4,0,0.466,5366.99,529.47,1209.2,24,44,1,mortgage,home_improvement,1
66,47554.95,9.1,13800.96,0.29,4,2,0.176,4187.8,4365.74,3126.97,12,47,0,mortgage,medical,1
30,47431.04,1.9,2673.37,0.056,4,1,0.32,18780.19,866.44,15900.98,36,5,0,mortgage,car,1
49,37265.37,3.2,5419.46,0.145,5,2,0.447,2182.39,2631.91,25233.13,12,24,0,own,debt_consolidation,0
26,50830.98,15.4,22391.48,0.441,2,0,0.843,2064.75,9443.61,3478.66,48,7,0,rent,car,1
55,60350.57,3.2,16039.9,0.266,7,0,0.43,4474.43,5092.59,10021.72,36,36,1,rent,debt_consolidation,1
40,47537.46,10.2,1621.49,0.034,2,1,0.319,5003.13,3053.02,12548.33,36,21,0,mortgage,debt_consolidation,1
55,112119.47,2.3,5851.85,0.052,3,0,0.656,6283.88,0.0,14860.29,12,36,0,rent,home_improvement,1
53,40076.61,12.0,20332.59,0.507,10,1,0.902,14979.41,3383.58,32388.96,24,33,0,mortgage,debt_consolidation,1
69,40003.16,3.6,21084.1,0.527,6,1,0.603,1522.88,2494.58,1632.18,48,46,0,mortgage,car,0
43,50159.47,2.2,18046.63,0.36,10,2,0.413,6621.75,0.0,4838.58,48,19,0,mortgage,car,1
36,106988.77,3.4,12626.91,0.118,7,0,0.673,23182.43,1649.16,4246.58,60,11,1,mortgage,car,1
45,72156.95,4.2,15519.93,0.215,9,0,0.545,370.69,8260.84,18344.84,60,20,0,own,debt_consolidation,1
27,47028.77,9.0,8554.42,0.182,1,1,0.189,5277.15,6327.38,12688.19,60,3,0,mortgage,education,0
24,43000.74,7.3,18754.04,0.436,6,3,0.262,1706.42,3168.03,17290.06,24,6,0,mortgage,debt_consolidation,1
45,47041.06,1.5,14331.41,0.305,4,0,0.415,1458.38,5670.81,4351.09,24,27,0,mortgage,medical,1
61,39603.34,6.9,17156.88,0.433,0,0,0.145,2749.16,2839.31,20076.49,36,40,0,rent,education,1
46,49682.11,1.3,10486.43,0.211,1,0,0.332,10269.54,1600.67,10953.4,36,27,0,own,education,1
58,53033.4,10.2,25500.64,0.481,2,0,0.449,8237.31,9550.28,5010.17,36,38,0,mortgage,business,0
28,71004.96,11.1,17570.61,0.247,0,0,0.478,1045.35,0.0,10129.47,12,5,0,rent,medical,1
41,65875.02,6.9,15889.6,0.241,5,1,0.287,10182.3,6007.89,11385.98,24,17,0,mortgage,car,1
50,49149.5,8.4,13723.63,0.279,0,0,0.142,1910.95,1843.16,10353.99,24,26,0,mortgage,business,1
36,91928.18,15.8,30672.49,0.334,9,0,0.634,16898.2,5481.07,15513.6,60,17,0,rent,debt_consolidation,1
19,44961.42,6.2,22205.51,0.494,7,2,0.463,376.94,6721.16,9428.42,24,0,0,rent,education,0
22,34561.66,2.3,9076.25,0.263,11,0,0.239,4103.69,2498.33,7218.65,36,0,0,mortgage,medical,1
66,61308.21,9.9,31449.41,0.513,1,1,0.43,2119.76,3301.99,4600.1,36,43,0,rent,education,1
49,80198.4,1.3,18336.9,0.229,0,0,0.32,12312.73,3427.19,12169.75,36,24,0,rent,education,1
32,55941.02,5.9,10741.99,0.192,10,0,0.168,13713.16,5490.18,11888.66,24,11,0,mortgage,car,0
32,36806.71,4.0,6491.75,0.176,4,1,0.365,2592.91,835.49,5660.05,36,11,0,mortgage,debt_consolidation,1
21,59628.35,3.5,1861.03,0.031,9,0,0.764,2931.63,4458.0,9698.95,12,0,0,rent,car,1
67,62154.21,5.7,29215.36,0.47,2,0,0.314,3889.89,3934.9,6486.46,60,43,0,rent,home_improvement,1
24,64364.29,11.5,3990.19,0.062,0,1,0.377,4854.03,1989.05,5803.13,24,0,0,own,home_improvement,0
57,60032.97,12.5,11838.24,0.197,5,3,0.103,6960.46,0.0,20852.26,48,38,0,rent,business,1
31,83963.98,11.6,12824.83,0.153,6,0,0.271,1384.77,6023.71,5668.64,12,7,0,mortgage,education,1
36,39305.4,8.7,16294.11,0.415,1,4,0.511,1074.04,2020.88,20904.31,48,12,0,rent,debt_consolidation,0
32,21646.84,5.7,11132.35,0.514,0,1,0.134,1869.02,1758.15,11732.62,12,10,0,mortgage,education,1
61,30230.94,0.0,13690.27,0.453,2,1,0.496,2336.75,0.0,12530.19,36,40,0,mortgage,business,1
20,36644.0,8.8,6947.67,0.19,1,0,0.059,936.76,1725.01,4870.42,36,1,0,mortgage,education,1
36,75256.82,0.0,19683.53,0.262,11,0,0.508,13379.75,8478.97,18104.54,60,16,0,own,car,1
33,50826.29,0.0,7671.19,0.151,11,0,0.203,2224.41,0.0,4518.45,48,12,0,mortgage,car,1
32,94600.35,6.2,48218.7,0.51,0,0,0.89,26542.27,15490.72,9921.63,48,8,0,own,medical,1
28,38407.15,8.3,3185.28,0.083,5,1,0.137,4327.63,3385.7,26578.39,60,5,0,mortgage,business,1
65,93893.72,4.7,49250.62,0.525,4,0,0.194,13598.1,5905.74,8397.2,60,46,0,rent,medical,1
38,41998.71,14.7,18951.42,0.451,0,1,0.497,3998.21,3164.79,6289.47,24,20,0,rent,medical,0
40,53001.75,9.3,21048.91,0.397,7,0,0.534,2627.55,1447.95,6704.98,24,17,0,rent,medical,0
38,31941.31,5.8,13741.68,0.43,10,1,0.395,2959.05,4500.74,6374.28,12,16,0,mortgage,education,0
68,89269.01,13.9,17840.75,0.2,7,0,0.094,6044.21,7040.48,5469.1,48,47,0,own,business,1
36,55395.28,14.8,9794.99,0.177,11,1,0.48,1114.86,4057.17,14684.88,48,14,0,own,car,1
36,114054.01,9.6,25337.45,0.222,7,0,0.181,2361.93,13694.33,11990.83,12,14,0,mortgage,car,1
35,81520.41,3.1,9477.16,0.116,6,0,0.361,4792.88,7279.53,8236.02,36,13,0,mortgage,car,1
35,52570.65,4.2,21846.83,0.416,11,1,0.51,6218.93,1889.54,9658.57,60,14,0,mortgage,medical,0
23,44131.23,0.0,11993.69,0.272,8,1,0.313,2590.85,3011.64,2737.5,60,2,0,rent,business,0
49,76435.4,6.8,37413.55,0.489,9,0,0.271,4610.3,7513.72,2167.41,24,31,0,own,debt_consolidation,1
20,57335.03,1.7,27838.58,0.486,9,0,0.457,6947.05,4176.74,10472.35,36,0,0,own,education,1
30,43375.25,5.4,4450.41,0.103,0,1,0.503,2518.61,110.8,5286.8,24,12,0,rent,medical,1
29,58735.53,8.3,7986.49,0.136,8,0,0.857,20800.23,8216.83,15454.85,60,6,0,rent,home_improvement,0
33,28836.33,0.0,6852.65,0.238,8,0,0.677,1259.65,2246.32,4456.59,24,15,0,mortgage,debt_consolidation,0
57,64784.47,0.7,5375.28,0.083,5,1,0.434,9857.82,3245.96,1571.54,12,37,0,own,medical,1
49,69030.9,4.5,26604.5,0.385,6,1,0.645,5911.62,7068.1,3194.31,60,28,0,mortgage,medical,1
69,37985.85,6.7,15609.36,0.411,9,0,0.327,19326.81,1714.39,10225.18,60,44,0,rent,home_improvement,1
36,84781.35,4.5,34108.87,0.402,1,0,0.097,4625.83,0.0,3145.23,12,15,0,rent,business,0
66,78311.19,5.6,21082.27,0.269,6,0,0.776,10595.18,5448.53,8651.09,36,48,0,mortgage,car,1
21,62768.96,3.5,29307.12,0.467,9,0,0.288,4794.89,6480.05,2895.72,48,0,0,rent,debt_consolidation,0
44,41025.17,0.0,13993.61,0.341,3,0,0.526,296.26,2306.12,5802.56,60,19,0,own,medical,1
59,70462.47,4.3,38515.79,0.547,3,0,0.248,5807.96,4097.22,8348.33,12,38,0,rent,medical,1
46,49916.86,5.9,22571.52,0.452,0,1,0.359,2705.6,3014.61,11291.2,12,21,0,rent,debt_consolidation,1
66,60543.09,5.4,24386.58,0.403,3,0,0.349,5997.17,3906.78,5274.78,60,45,1,mortgage,car,0
35,72805.27,7.6,6213.97,0.085,4,0,0.435,3019.6,5606.07,6499.82,12,12,0,rent,car,0
20,34746.85,9.1,16027.96,0.461,11,0,0.662,160.36,3806.16,4571.55,12,0,0,rent,medical,0
58,31536.47,10.4,5738.16,0.182,0,0,0.392,7336.93,3357.09,5818.15,36,34,0,rent,home_improvement,1
22,48311.39,3.8,11692.54,0.242,7,0,0.158,2248.69,8273.32,7896.15,24,2,0,mortgage,medical,1
58,106541.36,0.0,28261.48,0.265,0,0,0.877,15749.9,16707.28,9457.43,12,37,0,own,education,1
56,115898.25,13.4,22669.07,0.196,9,1,0.69,8330.45,3077.92,11323.17,36,33,0,own,home_improvement,1
62,64284.76,8.9,4980.31,0.077,5,0,0.584,6289.21,3739.46,9101.1,36,43,0,mortgage,education,1
43,79090.88,2.2,9938.78,0.126,5,1,0.782,7223.54,8357.1,4701.93,48,18,0,own,medical,1
64,56172.81,8.4,25043.93,0.446,11,0,0.611,3263.89,0.0,8166.54,24,43,0,own,medical,1
27,58753.28,12.3,21486.26,0.366,8,1,0.311,4869.28,5010.12,19729.33,60,2,0,rent,business,0
41,52980.92,15.6,27534.5,0.52,1,0,0.307,7511.05,1415.93,3549.9,36,17,0,own,home_improvement,1
25,82511.49,8.3,37556.44,0.455,3,1,0.192,7067.06,5516.86,9847.0,12,4,0,rent,home_improvement,0
58,95000.58,12.3,22151.92,0.233,3,0,0.314,15459.71,6660.83,17977.85,48,36,0,rent,education,1
55,58287.29,1.0,25453.43,0.437,7,0,0.342,3148.83,0.0,7606.36,24,33,0,mortgage,medical,1
60,58666.22,6.8,19096.29,0.326,9,0,0.216,4477.91,11171.37,1206.91,48,36,0,mortgage,education,1
57,53891.56,5.3,9255.31,0.172,7,3,0.889,1496.81,2289.27,9557.68,48,34,0,rent,car,0
34,95893.63,8.7,51475.44,0.537,4,1,0.331,10006.72,13560.35,7328.62,48,10,0,rent,home_improvement,1
22,75569.91,15.1,38699.37,0.512,8,0,0.314,5403.99,0.0,11530.21,12,1,0,own,medical,0
66,40718.99,8.2,3235.74,0.079,9,1,0.404,3664.88,1493.9,8982.84,24,47,0,mortgage,debt_consolidation,1
44,105304.77,2.3,48955.49,0.465,0,0,0.2,23493.23,11434.88,5786.87,60,19,0,rent,education,1
23,25643.79,0.7,1568.73,0.061,6,2,0.524,1864.78,1450.93,4789.91,48,0,0,own,debt_consolidation,0
66,92333.16,15.2,47299.89,0.512,8,0,0.374,18943.95,10028.72,15324.42,12,43,0,mortgage,education,0
69,80121.89,9.6,28107.4,0.351,7,0,0.243,3047.02,8039.03,4042.58,36,51,0,own,car,1
41,58348.89,9.2,6318.52,0.108,2,0,0.416,2446.67,1582.07,12828.32,48,22,0,rent,education,0
58,57866.37,5.3,26222.09,0.453,1,0,0.09,2279.96,7510.05,4668.45,36,33,0,mortgage,medical,1
20,54805.76,8.3,16078.06,0.293,3,0,0.58,1341.28,5332.19,7167.78,48,2,0,rent,home_improvement,1
23,41340.04,2.1,2131.55,0.052,4,0,0.715,3556.07,0.0,1570.05,48,3,0,mortgage,home_improvement,1
33,102121.83,8.9,45256.98,0.443,11,0,0.555,11973.64,7517.84,26797.08,60,13,0,rent,education,1
52,57282.94,1.1,25079.57,0.438,7,2,0.274,16726.39,5786.27,2694.65,36,32,0,own,business,0
25,41102.16,5.2,11323.31,0.275,10,0,0.41,2886.39,2604.57,11551.04,60,0,0,mortgage,medical,0
20,99778.9,3.8,40658.72,0.407,0,0,0.321,21621.88,7062.35,17641.13,36,0,0,rent,debt_consolidation,1
53,66753.7,0.0,2755.5,0.041,9,0,0.159,1955.62,6185.62,5849.26,48,28,0,mortgage,home_improvement,1
58,68141.57,5.3,12851.26,0.189,2,1,0.804,2970.14,0.0,10736.75,24,33,0,rent,car,1
56,108211.72,2.5,40775.03,0.377,6,0,0.775,7308.0,6309.76,9047.55,48,38,0,own,business,1
59,71399.53,5.9,10154.51,0.142,4,0,0.617,2207.46,3542.39,9855.97,48,36,0,mortgage,medical,1
59,46329.53,7.0,11986.29,0.259,10,2,0.459,4338.42,4916.16,7950.0,12,35,0,rent,education,0
49,71361.36,15.8,36674.87,0.514,8,1,0.644,1620.28,2864.32,5715.99,24,29,0,mortgage,car,0
45,42537.74,8.5,19489.87,0.458,5,0,0.142,3413.24,7048.46,17199.18,36,20,0,mortgage,education,1
62,49193.6,8.7,15532.3,0.316,6,1,0.375,3742.16,1917.17,14015.82,12,42,0,own,home_improvement,1
36,63570.31,9.5,20702.29,0.326,8,0,0.319,6636.89,758.0,5792.54,60,11,0,rent,education,1
23,78662.6,11.4,38553.58,0.49,8,0,0.656,16058.73,10195.84,9881.38,12,0,0,own,home_improvement,0
57,47201.25,9.3,22534.89,0.477,6,0,0.389,2102.3,4623.42,19856.58,12,35,0,own,medical,1
33,54272.31,8.4,3625.24,0.067,8,0,0.214,14010.96,4736.66,8920.79,60,15,0,mortgage,car,1
68,54079.79,10.6,14426.11,0.267,9,0,0.319,8848.42,3017.74,6965.77,12,48,0,rent,car,1
40,83511.01,0.0,10117.56,0.121,0,0,0.736,8643.95,4195.7,1047.96,60,16,0,mortgage,education,0
62,57841.17,17.4,3707.99,0.064,4,0,0.192,1352.1,5253.12,8290.2,24,39,1,mortgage,debt_consolidation,1
21,104768.75,14.9,18331.35,0.175,10,0,0.146,9642.7,4135.3,11201.46,60,0,0,rent,medical,1
52,49181.05,8.1,16900.64,0.344,3,2,0.087,1374.72,7712.79,8450.45,24,32,0,mortgage,home_improvement,0
41,47879.18,0.0,21115.5,0.441,9,0,0.722,6001.17,3817.5,3457.91,36,21,1,own,education,0
42,91715.14,13.1,46188.89,0.504,6,0,0.114,5052.19,4979.03,4157.58,60,24,0,mortgage,medical,1
32,69339.25,3.5,16930.34,0.244,3,0,0.447,13050.4,3267.84,12481.61,24,10,0,rent,business,1
68,127590.69,9.7,31110.59,0.244,4,0,0.536,24670.56,884.31,2628.78,24,49,0,rent,education,1
39,90452.81,0.6,9155.98,0.101,5,0,0.31,12026.04,9330.41,8714.3,60,15,1,rent,medical,1
62,37564.22,18.1,4630.39,0.123,1,2,0.248,1212.32,1061.76,10794.73,12,41,0,mortgage,car,1
40,57380.29,0.0,4264.63,0.074,3,0,0.188,3563.55,3455.71,9010.68,48,21,0,rent,home_improvement,1
21,63541.97,7.3,34136.48,0.537,8,2,0.416,12331.52,12329.62,3480.53,24,0,0,own,business,0
63,62022.57,0.0,5434.83,0.088,10,1,0.362,23007.11,0.0,1676.31,60,38,0,rent,medical,1
28,54564.24,6.8,22972.66,0.421,11,1,0.471,2826.42,3366.59,2739.06,36,4,0,mortgage,debt_consolidation,0
32,61599.19,4.9,11606.22,0.188,4,0,0.37,5710.58,0.0,9268.99,24,13,0,mortgage,education,1
62,62711.81,12.7,19107.56,0.305,9,0,0.017,3323.61,2496.18,1762.55,24,37,0,rent,car,1
64,47445.68,4.9,22894.27,0.483,4,1,0.432,1624.23,2825.33,6912.22,48,41,0,own,medical,1
65,82287.5,12.7,42474.24,0.516,9,1,0.71,3386.53,121.97,12590.15,12,43,0,rent,debt_consolidation,1
40,100224.5,1.9,14765.28,0.147,10,0,0.08,7833.06,8731.85,13171.25,48,17,0,own,education,1
57,73478.71,5.6,36957.79,0.503,5,1,0.483,1166.1,10293.46,6831.51,12,39,0,mortgage,business,1
35,66022.6,5.7,10140.27,0.154,7,0,0.173,11156.14,5500.32,11336.07,48,16,0,rent,debt_consolidation,1
56,56152.75,9.5,25074.59,0.447,10,0,0.499,3703.97,6102.63,4564.81,24,35,0,own,education,1
44,63363.36,8.8,1779.41,0.028,1,0,0.115,6211.79,9370.09,12250.0,24,26,1,mortgage,car,1
21,65551.07,10.6,19906.07,0.304,2,0,0.119,6267.37,6360.04,11530.27,24,3,0,rent,education,1
40,41388.14,8.3,16748.98,0.405,7,0,0.654,2777.35,0.0,7292.65,60,16,0,rent,education,0
42,80835.52,10.3,37559.23,0.465,2,0,0.775,4084.95,6112.84,4739.74,60,24,0,own,debt_consolidation,0
32,50273.44,2.5,23417.28,0.466,9,4,0.324,2296.2,0.0,6873.33,36,11,0,mortgage,education,1
38,93509.53,8.9,16682.1,0.178,3,0,0.7,15158.14,2856.75,8439.76,12,15,0,own,debt_consolidation,1
44,20321.44,15.0,9595.16,0.472,4,1,0.374,477.61,0.0,1329.08,48,21,0,rent,business,1
21,60909.67,0.0,11666.21,0.192,9,2,0.725,8059.63,4891.8,14156.72,12,0,0,rent,debt_consolidation,1
26,81336.95,9.4,11704.12,0.144,6,1,0.502,11212.04,1773.39,6029.86,36,8,0,mortgage,home_improvement,0
58,73096.84,10.4,1519.01,0.021,9,0,0.303,3275.56,5970.98,11295.66,60,39,0,rent,business,1
36,37714.9,14.3,5465.99,0.145,7,0,0.082,2153.81,3987.52,6115.95,12,12,1,own,medical,0
50,90427.33,10.6,7484.9,0.083,6,0,0.303,9223.11,1695.68,11116.8,24,32,0,rent,home_improvement,1
47,44834.34,7.5,16934.66,0.378,6,0,0.217,4311.73,3552.19,5377.16,36,23,1,own,education,1
47,49171.27,9.2,4756.7,0.097,9,1,0.746,7939.85,0.0,17123.13,12,22,0,mortgage,education,1
40,50592.08,3.3,16708.2,0.33,11,1,0.594,7113.12,0.0,14691.62,24,19,0,own,education,0
43,33483.8,5.1,2914.02,0.087,0,0,0.502,1373.66,4354.46,7677.07,24,19,0,own,education,0
61,61863.46,0.3,24333.49,0.393,6,0,0.502,11692.54,1396.11,2928.79,60,41,0,mortgage,medical,1
68,83155.07,14.4,14247.72,0.171,9,0,0.768,4600.91,3360.37,5691.08,12,49,0,mortgage,car,1
32,92667.72,9.3,17014.64,0.184,7,0,0.213,2094.67,2388.69,9284.09,60,14,0,mortgage,business,1
53,54559.44,2.4,19608.89,0.359,5,0,0.298,914.03,0.0,14787.06,60,31,0,rent,business,0
68,57674.66,8.4,29854.77,0.518,9,0,0.29,7441.58,863.39,4179.05,24,48,0,rent,medical,1
19,74856.83,12.8,40838.03,0.546,5,0,0.13,23413.4,4968.81,11573.75,60,1,1,own,debt_consolidation,0
59,55064.63,12.0,11527.76,0.209,1,1,0.226,2121.31,2610.2,9116.87,48,38,1,own,business,1
44,85834.12,2.4,44767.05,0.522,3,0,0.35,1235.06,10328.39,6088.8,60,21,0,rent,medical,1
68,56726.41,0.0,19543.97,0.345,0,0,0.281,6817.99,2027.29,7834.81,36,49,0,mortgage,business,1
48,42884.61,9.0,21460.67,0.5,8,0,0.013,1325.49,2833.19,4606.45,24,29,0,rent,medical,1
61,62407.37,2.6,2169.38,0.035,11,1,0.497,9330.74,2462.98,10688.1,48,43,0,own,car,1
27,35378.7,10.1,1329.59,0.038,4,2,0.282,2392.7,4010.68,8614.39,36,4,0,rent,business,1
26,62126.04,11.8,3698.0,0.06,8,2,0.513,2561.19,0.0,5604.81,36,8,0,rent,education,1
66,66108.75,12.6,29506.21,0.446,11,1,0.417,4629.64,5986.23,19305.19,12,41,0,mortgage,car,0
45,44905.1,15.7,4181.42,0.093,4,1,0.029,9826.01,3902.81,11083.41,36,22,0,mortgage,medical,1
47,65221.72,13.2,7408.54,0.114,10,1,0.6,862.19,1669.82,10637.0,36,24,0,mortgage,education,0
27,52868.25,15.7,17460.37,0.33,0,0,0.423,8143.22,3262.02,7668.79,48,7,0,rent,debt_consolidation,1
30,44313.89,13.9,23373.2,0.527,8,1,0.289,7291.02,3811.64,8616.87,60,12,0,own,home_improvement,0
60,33915.7,14.3,10872.34,0.321,1,0,0.409,1890.6,1087.93,3907.24,60,36,0,rent,business,0
34,36575.65,6.8,14932.95,0.408,9,0,0.329,4585.48,1135.07,5954.91,24,15,1,rent,debt_consolidation,0
48,97006.74,0.6,11592.22,0.119,0,0,0.508,9854.48,502.52,12365.59,12,29,0,rent,medical,1
35,52161.63,19.4,26316.18,0.505,9,0,0.183,8520.34,8751.89,12010.92,24,10,0,mortgage,education,1
32,65558.33,7.3,3252.65,0.05,4,0,0.496,4618.24,2840.0,3940.75,12,13,0,rent,home_improvement,0
27,54410.84,13.1,9244.08,0.17,2,1,0.587,1157.26,291.98,4606.0,60,9,0,mortgage,car,1
66,97902.64,4.2,25501.07,0.26,6,0,0.588,19272.81,0.0,11147.68,36,45,0,rent,car,1
66,44382.02,11.8,6207.77,0.14,11,1,0.514,1921.36,1177.36,11279.92,48,48,0,mortgage,car,1
24,59325.15,0.0,22056.69,0.372,1,0,0.147,3248.15,4746.76,4809.02,48,1,0,mortgage,debt_consolidation,0
37,49062.31,4.9,18631.9,0.38,3,1,0.798,3178.66,2644.15,12448.99,12,14,0,rent,car,0
47,81019.63,6.5,10717.66,0.132,7,0,0.036,14565.49,6821.67,4906.68,60,23,0,mortgage,business,1
38,65320.33,9.3,1603.83,0.025,1,2,0.254,18325.45,6690.82,7167.89,60,15,0,rent,debt_consolidation,1
55,58595.55,12.4,3479.88,0.059,11,1,0.225,3506.32,3464.22,7525.89,24,32,0,mortgage,education,1
32,38064.04,1.5,769.91,0.02,6,0,0.628,2352.51,2294.85,12019.97,36,9,0,rent,education,1
22,113827.2,10.3,56897.51,0.5,11,0,0.462,11228.38,16499.55,13843.05,36,0,0,rent,medical,0
36,54931.58,13.1,19197.64,0.349,4,0,0.448,1827.19,5685.35,6188.74,24,15,0,mortgage,medical,1
49,42042.97,18.7,3925.58,0.093,9,0,0.107,5087.19,3611.15,10258.67,60,29,0,mortgage,education,1
28,33961.48,10.5,2344.42,0.069,3,1,0.338,4137.25,1681.51,21478.85,48,7,0,mortgage,home_improvement,0
60,36205.64,4.7,16412.93,0.453,5,0,0.192,3646.39,3636.43,15310.87,24,35,0,mortgage,debt_consolidation,1
19,58407.6,0.6,26274.71,0.45,4,0,0.148,1366.28,4922.74,4114.95,60,0,0,mortgage,home_improvement,1
22,81472.6,16.1,41674.15,0.512,6,0,0.15,22279.48,6713.28,8074.55,12,2,0,own,home_improvement,1
44,63847.07,10.7,6666.59,0.104,2,1,0.296,8226.37,6546.1,9362.08,24,24,0,mortgage,education,1
45,34547.53,6.9,10253.9,0.297,6,1,0.103,8577.26,2866.42,7568.85,60,26,0,rent,debt_consolidation,1
34,58366.81,0.0,4925.13,0.084,10,2,0.311,1576.37,0.0,8381.41,36,14,0,rent,debt_consolidation,1
32,90142.88,2.3,39815.12,0.442,1,1,0.164,3410.5,6255.95,11545.6,24,10,0,rent,medical,1
22,51569.65,10.2,12305.39,0.239,9,0,0.359,2371.32,562.81,13693.65,48,4,0,mortgage,education,1
52,63912.33,8.8,24848.32,0.389,10,0,0.368,18066.54,6284.59,13021.44,60,28,0,mortgage,medical,1
38,52312.4,0.0,1886.71,0.036,0,0,0.385,4982.77,0.0,11718.92,24,15,0,rent,car,0
25,68670.78,10.2,29686.61,0.432,8,2,0.201,5507.26,4471.39,3980.16,24,0,0,own,debt_consolidation,0
39,44161.14,0.0,6254.44,0.142,5,1,0.699,297.57,3071.78,11390.33,12,17,0,mortgage,debt_consolidation,1
66,20677.5,13.8,9649.91,0.467,7,0,0.136,1268.23,192.67,5086.79,48,45,0,mortgage,car,1
32,38752.77,8.0,4592.4,0.119,3,1,0.715,2746.88,2426.41,4053.52,36,9,0,rent,home_improvement,0
64,49444.08,4.7,21693.67,0.439,2,1,0.133,5137.44,5194.25,6140.1,60,43,0,rent,car,1
32,56413.67,12.0,5137.93,0.091,3,0,0.334,16118.38,2190.73,3302.12,12,13,0,own,medical,1
28,50089.59,8.8,18613.85,0.372,1,0,0.419,10770.49,4064.39,5372.39,24,4,1,own,medical,1
32,49761.7,13.6,21547.17,0.433,4,0,0.188,3356.47,4580.49,8954.06,60,14,0,own,business,1
35,81719.08,7.4,18362.56,0.225,10,0,0.11,2979.42,1086.63,13739.9,36,10,0,rent,debt_consolidation,0
25,40688.9,7.7,6082.84,0.149,9,0,0.452,2705.25,2796.66,12288.9,36,1,1,mortgage,debt_consolidation,0
48,58497.92,5.6,11851.66,0.203,2,0,0.64,5190.92,3283.15,7189.98,36,26,0,own,car,1
36,35212.24,8.3,6239.38,0.177,6,1,0.383,4414.04,2321.35,6261.16,48,15,0,mortgage,business,1
55,73495.94,15.5,26129.67,0.356,0,0,0.435,172.73,0.0,2383.63,36,37,0,rent,education,1
44,63287.54,4.5,2760.46,0.044,0,0,0.355,4262.49,0.0,17679.38,12,24,0,own,business,1
41,112974.59,10.2,4740.56,0.042,7,0,0.296,8078.6,14423.48,15317.77,24,19,0,own,home_improvement,1
43,40192.98,2.6,6934.07,0.173,3,0,0.672,2646.1,4199.41,9294.75,48,18,0,own,medical,1
26,99661.35,0.0,16623.1,0.167,8,0,0.648,28336.93,7740.87,13370.67,36,5,0,rent,debt_consolidation,0
55,41906.74,8.0,4770.97,0.114,1,0,0.467,3132.67,4683.0,8478.67,48,37,0,rent,debt_consolidation,1
24,51439.0,8.9,20571.07,0.4,1,1,0.53,4275.8,19.12,3921.86,48,3,0,own,debt_consolidation,1
55,36971.73,6.4,1205.07,0.033,8,1,0.513,9691.26,2045.18,2927.85,12,35,0,rent,home_improvement,1
69,112406.88,0.0,57310.02,0.51,2,0,0.422,23915.18,5689.51,9074.23,24,50,0,mortgage,debt_consolidation,1
57,66549.42,8.5,28048.45,0.421,0,0,0.716,12803.92,1873.86,20687.5,12,36,0,rent,car,1
42,66794.78,8.3,15601.1,0.234,9,0,0.367,6713.29,666.77,778.01,48,19,0,rent,business,1
35,43130.71,2.6,20497.23,0.475,8,2,0.531,2503.95,5713.74,9245.04,24,13,0,rent,education,0
63,26381.13,0.2,9170.65,0.348,11,2,0.461,938.1,928.57,8041.41,24,38,0,own,home_improvement,0
32,50745.89,5.7,16351.42,0.322,7,0,0.388,8338.68,4526.46,10045.35,48,12,0,own,debt_consolidation,1
43,47627.65,10.3,8853.95,0.186,5,1,0.182,11762.08,3966.38,7816.92,24,20,0,own,car,1
58,30734.82,9.1,11416.31,0.371,8,0,0.408,3857.56,3655.53,23038.32,12,35,0,mortgage,education,0
66,51854.66,2.6,4876.32,0.094,9,1,0.547,1576.39,5360.49,2589.93,12,46,0,rent,medical,1
65,58534.67,7.7,17454.84,0.298,7,0,0.439,5555.61,3002.23,5831.13,24,42,0,rent,debt_consolidation,1
23,68104.94,11.4,5553.16,0.082,3,0,0.393,12826.49,232.41,7110.15,60,2,1,mortgage,debt_consolidation,1
64,27414.73,1.1,7016.19,0.256,10,3,0.328,1066.67,3050.82,3250.07,24,39,0,own,medical,1
24,37672.44,7.3,13058.16,0.347,8,0,0.426,1531.65,4813.14,12237.09,36,1,0,own,home_improvement,0
48,43617.23,13.7,4467.14,0.102,10,1,0.435,5188.95,8279.62,6272.19,36,24,0,rent,home_improvement,1
66,83008.55,0.6,11432.22,0.138,6,1,0.066,10528.17,9593.07,5579.72,24,42,0,rent,home_improvement,1
